,ExpName,PsNum,Age,Sex,Vision,Date,RunType,Distractor,Target,corrAns,arduino_rt,CurrTrialType,PrevTrialType,CurrAcc,PrevAcc,median_distance,Outlier
327,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/D_Right.png,Visual_Stimuli/T_Right.png,g,401.0,Congruent,Neutral,Correct,Correct,50.0,False
328,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/D_Up.png,Visual_Stimuli/T_Down.png,n,486.0,Incongruent,Congruent,Correct,Correct,79.0,False
329,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/D_Left.png,Visual_Stimuli/T_Right.png,g,364.0,Incongruent,Incongruent,Correct,Correct,35.0,False
330,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/N_Vert.png,Visual_Stimuli/T_Down.png,n,337.0,Neutral,Incongruent,Correct,Correct,101.0,False
331,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/D_Right.png,Visual_Stimuli/T_Right.png,g,383.0,Congruent,Neutral,Correct,Correct,48.0,False
332,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/D_Down.png,Visual_Stimuli/T_Up.png,j,473.0,Incongruent,Congruent,Correct,Correct,68.0,False
333,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/D_Left.png,Visual_Stimuli/T_Right.png,g,445.0,Incongruent,Incongruent,Correct,Correct,89.0,False
334,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/D_Up.png,Visual_Stimuli/T_Up.png,j,390.0,Congruent,Incongruent,Correct,Correct,41.0,False
335,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/D_Right.png,Visual_Stimuli/T_Left.png,f,573.0,Incongruent,Congruent,Correct,Correct,102.0,False
336,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/D_Down.png,Visual_Stimuli/T_Down.png,n,431.0,Congruent,Incongruent,Correct,Correct,62.0,False
338,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/D_Left.png,Visual_Stimuli/T_Right.png,g,321.0,Incongruent,None,Correct,None,Invalid,Invalid
339,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/D_Up.png,Visual_Stimuli/T_Up.png,j,326.0,Congruent,Incongruent,Correct,Correct,61.5,False
340,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/D_Left.png,Visual_Stimuli/T_Left.png,f,435.0,Congruent,Congruent,Correct,Correct,65.0,False
341,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/N_Vert.png,Visual_Stimuli/T_Down.png,n,337.0,Neutral,Congruent,Correct,Correct,86.0,False
342,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/D_Left.png,Visual_Stimuli/T_Left.png,f,382.0,Congruent,Neutral,Correct,Correct,47.0,False
343,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/D_Up.png,Visual_Stimuli/T_Up.png,j,354.0,Congruent,Congruent,Correct,Correct,67.0,False
344,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/D_Right.png,Visual_Stimuli/T_Left.png,f,599.0,Incongruent,Congruent,Correct,Correct,114.0,False
345,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/N_Vert.png,Visual_Stimuli/T_Up.png,j,884.0,Neutral,Incongruent,Correct,Correct,451.0,True
346,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/D_Right.png,Visual_Stimuli/T_Left.png,f,521.0,Incongruent,Neutral,Correct,Correct,146.0,False
347,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/D_Down.png,Visual_Stimuli/T_Down.png,n,370.0,Congruent,Incongruent,Correct,Correct,38.0,False
348,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/D_Left.png,Visual_Stimuli/T_Right.png,g,505.0,Incongruent,Congruent,Correct,Correct,74.0,False
349,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/N_Vert.png,Visual_Stimuli/T_Up.png,j,1026.0,Neutral,Incongruent,TooSlow,Correct,Invalid,Invalid
350,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/D_Right.png,Visual_Stimuli/T_Right.png,g,607.0,Congruent,Neutral,Correct,TooSlow,Invalid,Invalid
351,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/D_Down.png,Visual_Stimuli/T_Down.png,n,472.0,Congruent,Congruent,Correct,Correct,90.0,False
352,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/D_Left.png,Visual_Stimuli/T_Right.png,g,488.0,Incongruent,Congruent,Correct,Correct,81.0,False
353,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/D_Down.png,Visual_Stimuli/T_Up.png,j,339.0,Incongruent,Incongruent,Correct,Correct,41.0,False
354,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/D_Right.png,Visual_Stimuli/T_Right.png,g,436.0,Congruent,Incongruent,Correct,Correct,65.0,False
355,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/D_Up.png,Visual_Stimuli/T_Down.png,n,712.0,Incongruent,Congruent,Correct,Correct,226.0,False
356,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/D_Right.png,Visual_Stimuli/T_Right.png,g,490.0,Congruent,Incongruent,Correct,Correct,110.0,False
357,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/N_Vert.png,Visual_Stimuli/T_Down.png,n,517.0,Neutral,Congruent,Correct,Correct,111.0,False
358,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/N_Horiz.png,Visual_Stimuli/T_Left.png,f,413.0,Neutral,Neutral,Correct,Correct,66.5,False
359,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/D_Up.png,Visual_Stimuli/T_Up.png,j,522.0,Congruent,Neutral,Correct,Correct,145.0,False
360,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/N_Horiz.png,Visual_Stimuli/T_Right.png,g,310.0,Neutral,Congruent,Correct,Correct,113.0,False
361,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/D_Up.png,Visual_Stimuli/T_Down.png,n,335.0,Incongruent,Neutral,Correct,Correct,48.0,False
362,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/N_Horiz.png,Visual_Stimuli/T_Left.png,f,393.0,Neutral,Incongruent,Correct,Correct,78.0,False
363,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/D_Up.png,Visual_Stimuli/T_Down.png,n,385.0,Incongruent,Neutral,Correct,Correct,58.0,False
364,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/D_Right.png,Visual_Stimuli/T_Left.png,f,379.0,Incongruent,Incongruent,Correct,Correct,44.0,False
365,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/D_Down.png,Visual_Stimuli/T_Up.png,j,722.0,Incongruent,Incongruent,Correct,Correct,345.0,True
366,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/D_Right.png,Visual_Stimuli/T_Left.png,f,431.0,Incongruent,Incongruent,Correct,Correct,76.0,False
367,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/D_Down.png,Visual_Stimuli/T_Up.png,j,375.0,Incongruent,Incongruent,Correct,Correct,42.0,False
368,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/D_Left.png,Visual_Stimuli/T_Left.png,f,-545.0,Congruent,Incongruent,Distractor Response,Correct,Invalid,Invalid
369,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/D_Down.png,Visual_Stimuli/T_Down.png,n,416.0,Congruent,Congruent,Correct,Distractor Response,Invalid,Invalid
370,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/N_Horiz.png,Visual_Stimuli/T_Right.png,g,357.0,Neutral,Congruent,Correct,Correct,88.0,False
371,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/N_Vert.png,Visual_Stimuli/T_Down.png,n,459.0,Neutral,Neutral,Correct,Correct,82.5,False
372,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/D_Left.png,Visual_Stimuli/T_Right.png,g,582.0,Incongruent,Neutral,Correct,Correct,203.0,False
373,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/N_Vert.png,Visual_Stimuli/T_Down.png,n,423.0,Neutral,Incongruent,Correct,Correct,91.0,False
374,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/D_Left.png,Visual_Stimuli/T_Right.png,g,421.0,Incongruent,Neutral,Correct,Correct,80.0,False
375,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/N_Vert.png,Visual_Stimuli/T_Up.png,j,431.0,Neutral,Incongruent,Correct,Correct,96.0,False
376,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/D_Left.png,Visual_Stimuli/T_Right.png,g,372.0,Incongruent,Neutral,Correct,Correct,55.0,False
377,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/D_Down.png,Visual_Stimuli/T_Up.png,j,341.0,Incongruent,Incongruent,Correct,Correct,40.0,False
378,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/N_Horiz.png,Visual_Stimuli/T_Left.png,f,402.0,Neutral,Incongruent,Correct,Correct,85.0,False
379,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/D_Down.png,Visual_Stimuli/T_Down.png,n,330.0,Congruent,Neutral,Correct,Correct,52.0,False
380,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/N_Horiz.png,Visual_Stimuli/T_Right.png,g,378.0,Neutral,Congruent,Correct,Correct,74.0,False
381,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/D_Up.png,Visual_Stimuli/T_Up.png,j,336.0,Congruent,Neutral,Correct,Correct,47.0,False
382,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/D_Left.png,Visual_Stimuli/T_Left.png,f,596.0,Congruent,Congruent,Correct,Correct,209.0,True
383,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/D_Up.png,Visual_Stimuli/T_Up.png,j,341.0,Congruent,Congruent,Correct,Correct,58.0,False
384,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/N_Horiz.png,Visual_Stimuli/T_Left.png,f,343.0,Neutral,Congruent,Correct,Correct,85.0,False
385,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/D_Down.png,Visual_Stimuli/T_Up.png,j,469.0,Incongruent,Neutral,Correct,Correct,99.0,False
386,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/D_Right.png,Visual_Stimuli/T_Left.png,f,417.0,Incongruent,Incongruent,Correct,Correct,65.0,False
387,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/D_Up.png,Visual_Stimuli/T_Up.png,j,410.0,Congruent,Incongruent,Correct,Correct,56.0,False
388,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/D_Right.png,Visual_Stimuli/T_Left.png,f,689.0,Incongruent,Congruent,Correct,Correct,203.0,False
389,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/D_Down.png,Visual_Stimuli/T_Down.png,n,467.0,Congruent,Incongruent,Correct,Correct,90.0,False
390,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/D_Left.png,Visual_Stimuli/T_Left.png,f,456.0,Congruent,Congruent,Correct,Correct,82.0,False
391,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/N_Vert.png,Visual_Stimuli/T_Down.png,n,664.0,Neutral,Congruent,Correct,Correct,244.0,False
392,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/D_Left.png,Visual_Stimuli/T_Left.png,f,455.0,Congruent,Neutral,Correct,Correct,85.0,False
393,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/D_Down.png,Visual_Stimuli/T_Up.png,j,652.0,Incongruent,Congruent,Correct,Correct,166.0,False
394,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/N_Horiz.png,Visual_Stimuli/T_Right.png,g,545.0,Neutral,Incongruent,Correct,Correct,140.0,False
395,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/D_Down.png,Visual_Stimuli/T_Down.png,n,662.0,Congruent,Neutral,Correct,Correct,285.0,True
396,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/D_Right.png,Visual_Stimuli/T_Right.png,g,552.0,Congruent,Congruent,Correct,Correct,165.0,False
397,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/N_Vert.png,Visual_Stimuli/T_Up.png,j,556.0,Neutral,Congruent,Correct,Correct,145.0,False
398,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/N_Horiz.png,Visual_Stimuli/T_Right.png,g,496.0,Neutral,Neutral,Correct,Correct,100.0,False
399,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/N_Vert.png,Visual_Stimuli/T_Down.png,n,466.0,Neutral,Neutral,Correct,Correct,84.5,False
400,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/N_Horiz.png,Visual_Stimuli/T_Left.png,f,373.0,Neutral,Neutral,Correct,Correct,55.5,False
401,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/N_Vert.png,Visual_Stimuli/T_Up.png,j,319.0,Neutral,Neutral,Correct,Correct,86.0,False
402,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/N_Horiz.png,Visual_Stimuli/T_Right.png,g,440.0,Neutral,Neutral,Correct,Correct,82.0,False
403,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/N_Vert.png,Visual_Stimuli/T_Up.png,j,569.0,Neutral,Neutral,Correct,Correct,168.0,False
404,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/D_Right.png,Visual_Stimuli/T_Right.png,g,339.0,Congruent,Neutral,Correct,Correct,44.0,False
405,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/D_Up.png,Visual_Stimuli/T_Down.png,n,450.0,Incongruent,Congruent,Correct,Correct,73.0,False
406,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/N_Horiz.png,Visual_Stimuli/T_Left.png,f,360.0,Neutral,Incongruent,Correct,Correct,87.0,False
407,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/D_Up.png,Visual_Stimuli/T_Down.png,n,318.0,Incongruent,Neutral,Correct,Correct,65.0,False
408,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/D_Right.png,Visual_Stimuli/T_Right.png,g,347.0,Congruent,Incongruent,Correct,Correct,47.5,False
409,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/D_Up.png,Visual_Stimuli/T_Down.png,n,323.0,Incongruent,Congruent,Correct,Correct,164.0,False
411,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/N_Horiz.png,Visual_Stimuli/T_Left.png,f,448.0,Neutral,None,Correct,None,Invalid,Invalid
412,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/D_Up.png,Visual_Stimuli/T_Up.png,j,339.0,Congruent,Neutral,Correct,Correct,44.0,False
413,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/N_Horiz.png,Visual_Stimuli/T_Right.png,g,515.0,Neutral,Congruent,Correct,Correct,109.0,False
414,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/D_Up.png,Visual_Stimuli/T_Down.png,n,356.0,Incongruent,Neutral,Correct,Correct,49.0,False
415,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/N_Horiz.png,Visual_Stimuli/T_Right.png,g,333.0,Neutral,Incongruent,Correct,Correct,105.0,False
416,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/D_Down.png,Visual_Stimuli/T_Down.png,n,335.0,Congruent,Neutral,Correct,Correct,48.0,False
417,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/D_Right.png,Visual_Stimuli/T_Left.png,f,435.0,Incongruent,Congruent,Correct,Correct,71.0,False
418,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/D_Down.png,Visual_Stimuli/T_Up.png,j,343.0,Incongruent,Incongruent,Correct,Correct,38.0,False
419,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/D_Right.png,Visual_Stimuli/T_Left.png,f,345.0,Incongruent,Incongruent,Correct,Correct,39.0,False
420,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/N_Vert.png,Visual_Stimuli/T_Down.png,n,433.0,Neutral,Incongruent,Correct,Correct,96.0,False
421,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/D_Right.png,Visual_Stimuli/T_Left.png,f,295.0,Incongruent,Neutral,Correct,Correct,88.0,False
422,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/D_Up.png,Visual_Stimuli/T_Down.png,n,377.0,Incongruent,Incongruent,Correct,Correct,42.0,False
423,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/D_Left.png,Visual_Stimuli/T_Right.png,g,355.0,Incongruent,Incongruent,Correct,Correct,40.0,False
424,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/N_Vert.png,Visual_Stimuli/T_Down.png,n,527.0,Neutral,Incongruent,Correct,Correct,134.0,False
425,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/D_Right.png,Visual_Stimuli/T_Left.png,f,358.0,Incongruent,Neutral,Correct,Correct,49.0,False
426,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/N_Vert.png,Visual_Stimuli/T_Up.png,j,838.0,Neutral,Incongruent,Correct,Correct,405.0,True
427,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/N_Horiz.png,Visual_Stimuli/T_Left.png,f,540.0,Neutral,Neutral,Correct,Correct,139.0,False
428,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/N_Vert.png,Visual_Stimuli/T_Up.png,j,357.0,Neutral,Neutral,Correct,Correct,61.5,False
429,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/D_Left.png,Visual_Stimuli/T_Left.png,f,377.0,Congruent,Neutral,Correct,Correct,44.0,False
430,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/N_Vert.png,Visual_Stimuli/T_Up.png,j,301.0,Neutral,Congruent,Correct,Correct,122.0,False
431,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/N_Horiz.png,Visual_Stimuli/T_Left.png,f,318.0,Neutral,Neutral,Correct,Correct,87.0,False
432,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/D_Up.png,Visual_Stimuli/T_Down.png,n,445.0,Incongruent,Neutral,Correct,Correct,78.0,False
433,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/D_Left.png,Visual_Stimuli/T_Left.png,f,408.0,Congruent,Incongruent,Correct,Correct,54.0,False
434,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/D_Down.png,Visual_Stimuli/T_Up.png,j,345.0,Incongruent,Congruent,Correct,Correct,142.0,False
435,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/D_Left.png,Visual_Stimuli/T_Left.png,f,355.0,Congruent,Incongruent,Correct,Correct,41.5,False
436,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/D_Up.png,Visual_Stimuli/T_Up.png,j,443.0,Congruent,Congruent,Correct,Correct,72.0,False
437,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/D_Left.png,Visual_Stimuli/T_Right.png,g,533.0,Incongruent,Congruent,Correct,Correct,78.0,False
438,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/D_Down.png,Visual_Stimuli/T_Up.png,j,644.0,Incongruent,Incongruent,Correct,Correct,267.0,True
439,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/D_Left.png,Visual_Stimuli/T_Left.png,f,374.0,Congruent,Incongruent,Correct,Correct,37.0,False
440,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/N_Vert.png,Visual_Stimuli/T_Down.png,n,406.0,Neutral,Congruent,Correct,Correct,73.0,False
441,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/D_Right.png,Visual_Stimuli/T_Left.png,f,427.0,Incongruent,Neutral,Correct,Correct,79.0,False
442,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/D_Down.png,Visual_Stimuli/T_Up.png,j,339.0,Incongruent,Incongruent,Correct,Correct,41.0,False
443,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/D_Right.png,Visual_Stimuli/T_Left.png,f,330.0,Incongruent,Incongruent,Correct,Correct,49.0,False
444,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/D_Down.png,Visual_Stimuli/T_Down.png,n,377.0,Congruent,Incongruent,Correct,Correct,36.0,False
445,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/N_Horiz.png,Visual_Stimuli/T_Left.png,f,525.0,Neutral,Congruent,Correct,Correct,119.0,False
446,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/D_Down.png,Visual_Stimuli/T_Up.png,j,667.0,Incongruent,Neutral,Correct,Correct,288.0,True
447,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/N_Horiz.png,Visual_Stimuli/T_Right.png,g,685.0,Neutral,Incongruent,Correct,Correct,252.0,False
448,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/D_Down.png,Visual_Stimuli/T_Up.png,j,334.0,Incongruent,Neutral,Correct,Correct,49.0,False
449,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/N_Horiz.png,Visual_Stimuli/T_Right.png,g,514.0,Neutral,Incongruent,Correct,Correct,121.0,False
450,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/N_Vert.png,Visual_Stimuli/T_Down.png,n,334.0,Neutral,Neutral,Correct,Correct,71.0,False
451,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/D_Left.png,Visual_Stimuli/T_Left.png,f,-564.0,Congruent,Neutral,Distractor Response,Correct,Invalid,Invalid
452,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/D_Up.png,Visual_Stimuli/T_Down.png,n,415.0,Incongruent,Congruent,Correct,Distractor Response,Invalid,Invalid
453,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/D_Right.png,Visual_Stimuli/T_Right.png,g,315.0,Congruent,Incongruent,Correct,Correct,70.0,False
454,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/D_Down.png,Visual_Stimuli/T_Down.png,n,308.0,Congruent,Congruent,Correct,Correct,79.0,False
455,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/D_Left.png,Visual_Stimuli/T_Right.png,g,393.0,Incongruent,Congruent,Correct,Correct,95.0,False
456,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/D_Up.png,Visual_Stimuli/T_Up.png,j,407.0,Congruent,Incongruent,Correct,Correct,53.0,False
457,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/N_Horiz.png,Visual_Stimuli/T_Left.png,f,265.0,Neutral,Congruent,Correct,Correct,158.0,False
458,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/D_Down.png,Visual_Stimuli/T_Down.png,n,315.0,Congruent,Neutral,Correct,Correct,64.0,False
459,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/D_Left.png,Visual_Stimuli/T_Right.png,g,577.0,Incongruent,Congruent,Correct,Correct,104.0,False
460,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/D_Down.png,Visual_Stimuli/T_Down.png,n,353.0,Congruent,Incongruent,Correct,Correct,43.5,False
461,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/D_Right.png,Visual_Stimuli/T_Right.png,g,332.0,Congruent,Congruent,Correct,Correct,62.0,False
462,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/D_Up.png,Visual_Stimuli/T_Up.png,j,381.0,Congruent,Congruent,Correct,Correct,62.0,False
463,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/D_Left.png,Visual_Stimuli/T_Left.png,f,509.0,Congruent,Congruent,Correct,Correct,126.0,False
464,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/D_Up.png,Visual_Stimuli/T_Up.png,j,371.0,Congruent,Congruent,Correct,Correct,62.0,False
465,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/N_Horiz.png,Visual_Stimuli/T_Right.png,g,420.0,Neutral,Congruent,Correct,Correct,81.0,False
466,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/D_Up.png,Visual_Stimuli/T_Up.png,j,603.0,Congruent,Neutral,Correct,Correct,226.0,True
467,Prime-Probe,90000,,,,2022-09-14_09h48.37.147,Test,Visual_Stimuli/D_Right.png,Visual_Stimuli/T_Right.png,g,345.0,Congruent,Congruent,Correct,Correct,59.0,False
